,sentence_id,token_id,sentence,token,spo_label
11300,812,18,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",can,Predicate
11301,812,19,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",significantly,other
11302,812,20,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",help,Predicate
11303,812,21,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",in,other
11304,812,22,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",stabilizing,other
11305,812,23,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",your,Object
11306,812,24,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",blood,Object
11307,812,25,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",sugar,Object
11308,812,26,"A : Opting for healthier snacks like yogurt , nuts , or fruits instead of processed snacks can significantly help in stabilizing your blood sugar .",.,other
11309,813,1,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,Incorporate,Predicate
11310,813,2,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,snacks,Object
11311,813,3,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,into,other
11312,813,4,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,your,Object
11313,813,5,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,overall,Object
11314,813,6,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,meal,Object
11315,813,7,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,plan,Object
11316,813,8,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,to,Predicate
11317,813,9,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,maintain,other
11318,813,10,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,balanced,Object
11319,813,11,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,blood,Object
11320,813,12,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,sugar,Object
11321,813,13,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,levels,Object
11322,813,14,Incorporate snacks into your overall meal plan to maintain balanced blood sugar levels .,.,other
11323,814,1,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",P,other
11324,814,2,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",:,other
11325,814,3,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",These,other
11326,814,4,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",past,other
11327,814,5,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",few,other
11328,814,6,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",days,other
11329,814,7,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",",",other
11330,814,8,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",even,other
11331,814,9,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",during,other
11332,814,10,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",my,Object
11333,814,11,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",short,Object
11334,814,12,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",walks,Object
11335,814,13,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",in,Object
11336,814,14,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",the,Object
11337,814,15,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",park,Object
11338,814,16,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",",",other
11339,814,17,"P : These past few days , even during my short walks in the park , I feel very tired and lightheaded .",I,Subject
