Unnamed: 0,sentence_id,token_id,sentence,token,spo_label,triple
9816,714,14,A : You should not adjust your medication without discussing it with your healthcare provider .,healthcare,other,"('You', 'should not adjust', 'medication it provider')"
9817,714,15,A : You should not adjust your medication without discussing it with your healthcare provider .,provider,Object,"('You', 'should not adjust', 'medication it provider')"
9818,714,16,A : You should not adjust your medication without discussing it with your healthcare provider .,.,other,"('You', 'should not adjust', 'medication it provider')"
9819,715,1,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",If,other,"('aches it you', 'is', 'doctor')"
9820,715,2,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",these,other,"('aches it you', 'is', 'doctor')"
9821,715,3,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",stomach,other,"('aches it you', 'is', 'doctor')"
9822,715,4,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",aches,Subject,"('aches it you', 'is', 'doctor')"
9823,715,5,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",persist,other,"('aches it you', 'is', 'doctor')"
9824,715,6,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",or,other,"('aches it you', 'is', 'doctor')"
9825,715,7,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",become,other,"('aches it you', 'is', 'doctor')"
9826,715,8,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",more,other,"('aches it you', 'is', 'doctor')"
9827,715,9,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",severe,other,"('aches it you', 'is', 'doctor')"
9828,715,10,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",",",other,"('aches it you', 'is', 'doctor')"
9829,715,11,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",it,Subject,"('aches it you', 'is', 'doctor')"
9830,715,12,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",is,Predicate,"('aches it you', 'is', 'doctor')"
9831,715,13,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",essential,other,"('aches it you', 'is', 'doctor')"
9832,715,14,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",that,other,"('aches it you', 'is', 'doctor')"
9833,715,15,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",you,Subject,"('aches it you', 'is', 'doctor')"
9834,715,16,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",reach,other,"('aches it you', 'is', 'doctor')"
9835,715,17,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",out,other,"('aches it you', 'is', 'doctor')"
9836,715,18,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",to,other,"('aches it you', 'is', 'doctor')"
9837,715,19,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",your,other,"('aches it you', 'is', 'doctor')"
9838,715,20,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",doctor,Object,"('aches it you', 'is', 'doctor')"
9839,715,21,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",right,other,"('aches it you', 'is', 'doctor')"
9840,715,22,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",away,other,"('aches it you', 'is', 'doctor')"
9841,715,23,"If these stomach aches persist or become more severe , it is essential that you reach out to your doctor right away .",.,other,"('aches it you', 'is', 'doctor')"
9842,716,1,"P : I understand , thank you for your advice .",P,Subject,"('P I', 'thank', 'you advice')"
9843,716,2,"P : I understand , thank you for your advice .",:,other,"('P I', 'thank', 'you advice')"
9844,716,3,"P : I understand , thank you for your advice .",I,Subject,"('P I', 'thank', 'you advice')"
9845,716,4,"P : I understand , thank you for your advice .",understand,other,"('P I', 'thank', 'you advice')"
9846,716,5,"P : I understand , thank you for your advice .",",",other,"('P I', 'thank', 'you advice')"
9847,716,6,"P : I understand , thank you for your advice .",thank,Predicate,"('P I', 'thank', 'you advice')"
9848,716,7,"P : I understand , thank you for your advice .",you,Object,"('P I', 'thank', 'you advice')"
9849,716,8,"P : I understand , thank you for your advice .",for,other,"('P I', 'thank', 'you advice')"
9850,716,9,"P : I understand , thank you for your advice .",your,other,"('P I', 'thank', 'you advice')"
9851,716,10,"P : I understand , thank you for your advice .",advice,Object,"('P I', 'thank', 'you advice')"
9852,716,11,"P : I understand , thank you for your advice .",.,other,"('P I', 'thank', 'you advice')"
9853,717,1,"A : You are welcome , Maria !",A,Predicate,"('You', 'A', '')"
9854,717,2,"A : You are welcome , Maria !",:,other,"('You', 'A', '')"
9855,717,3,"A : You are welcome , Maria !",You,Subject,"('You', 'A', '')"
9856,717,4,"A : You are welcome , Maria !",are,other,"('You', 'A', '')"
9857,717,5,"A : You are welcome , Maria !",welcome,other,"('You', 'A', '')"
9858,717,6,"A : You are welcome , Maria !",",",other,"('You', 'A', '')"
9859,717,7,"A : You are welcome , Maria !",Maria,other,"('You', 'A', '')"
9860,717,8,"A : You are welcome , Maria !",!,other,"('You', 'A', '')"
9861,718,1,Do not hesitate to reach out anytime .,Do,Predicate,"('', 'Do not hesitate to', '')"
9862,718,2,Do not hesitate to reach out anytime .,not,Predicate,"('', 'Do not hesitate to', '')"
9863,718,3,Do not hesitate to reach out anytime .,hesitate,Predicate,"('', 'Do not hesitate to', '')"
9864,718,4,Do not hesitate to reach out anytime .,to,Predicate,"('', 'Do not hesitate to', '')"
9865,718,5,Do not hesitate to reach out anytime .,reach,other,"('', 'Do not hesitate to', '')"
9866,718,6,Do not hesitate to reach out anytime .,out,other,"('', 'Do not hesitate to', '')"
9867,718,7,Do not hesitate to reach out anytime .,anytime,other,"('', 'Do not hesitate to', '')"
9868,718,8,Do not hesitate to reach out anytime .,.,other,"('', 'Do not hesitate to', '')"
9869,719,1,"A : Maria , I noticed you mentioned being slightly overweight .",A,other,"('I you', 'noticed', '')"
9870,719,2,"A : Maria , I noticed you mentioned being slightly overweight .",:,other,"('I you', 'noticed', '')"
9871,719,3,"A : Maria , I noticed you mentioned being slightly overweight .",Maria,other,"('I you', 'noticed', '')"
9872,719,4,"A : Maria , I noticed you mentioned being slightly overweight .",",",other,"('I you', 'noticed', '')"
9873,719,5,"A : Maria , I noticed you mentioned being slightly overweight .",I,Subject,"('I you', 'noticed', '')"
9874,719,6,"A : Maria , I noticed you mentioned being slightly overweight .",noticed,Predicate,"('I you', 'noticed', '')"
9875,719,7,"A : Maria , I noticed you mentioned being slightly overweight .",you,Subject,"('I you', 'noticed', '')"
9876,719,8,"A : Maria , I noticed you mentioned being slightly overweight .",mentioned,other,"('I you', 'noticed', '')"
9877,719,9,"A : Maria , I noticed you mentioned being slightly overweight .",being,other,"('I you', 'noticed', '')"
9878,719,10,"A : Maria , I noticed you mentioned being slightly overweight .",slightly,other,"('I you', 'noticed', '')"
9879,719,11,"A : Maria , I noticed you mentioned being slightly overweight .",overweight,other,"('I you', 'noticed', '')"
9880,719,12,"A : Maria , I noticed you mentioned being slightly overweight .",.,other,"('I you', 'noticed', '')"
9881,720,1,Do you currently follow any specific diet plan for managing your weight in relation to your diabetes ?,Do,Predicate,"('you', 'Do follow', 'plan weight relation diabetes')"
9882,720,2,Do you currently follow any specific diet plan for managing your weight in relation to your diabetes ?,you,Subject,"('you', 'Do follow', 'plan weight relation diabetes')"
9883,720,3,Do you currently follow any specific diet plan for managing your weight in relation to your diabetes ?,currently,other,"('you', 'Do follow', 'plan weight relation diabetes')"
9884,720,4,Do you currently follow any specific diet plan for managing your weight in relation to your diabetes ?,follow,Predicate,"('you', 'Do follow', 'plan weight relation diabetes')"
9885,720,5,Do you currently follow any specific diet plan for managing your weight in relation to your diabetes ?,any,other,"('you', 'Do follow', 'plan weight relation diabetes')"
9886,720,6,Do you currently follow any specific diet plan for managing your weight in relation to your diabetes ?,specific,other,"('you', 'Do follow', 'plan weight relation diabetes')"
9887,720,7,Do you currently follow any specific diet plan for managing your weight in relation to your diabetes ?,diet,other,"('you', 'Do follow', 'plan weight relation diabetes')"
