token,sentence_id,predicted_label,gold_label
.,869,other,other
they,870,Subject,Subject
slowly,870,Predicate,Predicate
release,870,Predicate,Predicate
nico,870,Object,Object
into,870,Predicate,Object
your,870,Object,Object
body,870,Object,Object
to,870,Predicate,Object
help,870,Predicate,Object
decrease,870,Predicate,Object
your,870,Object,Object
craving,870,Object,Object
and,870,other,Object
withdrawal,870,Object,Object
symptoms,870,Object,Object
.,870,other,other
p,871,other,other
:,871,other,other
maybe,871,other,other
i,871,Subject,Subject
should,871,Predicate,Predicate
give,871,Predicate,Predicate
it,871,Object,Object
a,871,other,Object
try,871,other,Object
.,871,other,other
but,872,other,other
i,872,Subject,Subject
am,872,Predicate,Predicate
worried,872,Predicate,Predicate
about,872,Predicate,Predicate
the,872,Object,Object
craving,872,Object,Object
during,872,Object,Object
fast,872,Object,Object
hours,872,Object,Object
for,872,Object,Object
rama,872,Object,Object
",",872,other,other
as,872,other,other
i,872,Subject,Subject
can,872,Predicate,Predicate
not,872,Predicate,Predicate
use,872,Predicate,Predicate
the,872,Object,Object
patches,872,Object,Object
then,872,other,Object
.,872,other,other
a,873,other,other
:,873,other,other
that,873,other,other
is,873,other,other
understand,873,other,other
",",873,other,other
mohammed,873,other,other
.,873,other,other
during,874,other,other
rama,874,other,other
",",874,other,other
perhaps,874,other,other
you,874,Subject,Subject
could,874,Predicate,Predicate
consider,874,Predicate,Predicate
setting,874,Predicate,Predicate
a,874,Object,Object
goal,874,Object,Object
to,874,Object,Object
reduce,874,Predicate,Object
the,874,Object,Object
number,874,Object,Object
of,874,Object,Object
cigarettes,874,Object,Object
you,874,Object,Object
smoke,874,Object,Object
each,874,Object,Object
day,874,Object,Object
.,874,other,other
that,875,other,other
way,875,other,other
",",875,other,other
you,875,Subject,other
are,875,Predicate,other
still,875,Predicate,other
making,875,Predicate,other
progress,875,Object,other
.,875,other,other
after,876,other,other
rama,876,other,other
",",876,other,other
you,876,Subject,Subject
could,876,Predicate,Predicate
then,876,Predicate,Predicate
consider,876,Predicate,Predicate
trying,876,Predicate,Predicate
the,876,Object,Object
patches,876,Object,Object
.,876,other,other
always,877,Predicate,other
remember,877,Predicate,Predicate
to,877,Predicate,Predicate
consult,877,Predicate,Predicate
your,877,Object,Object
doctor,877,Object,Object
before,877,Predicate,Object
starting,877,Predicate,Object
any,877,Object,Object
new,877,Object,Object
medication,877,Object,Object
.,877,other,other
p,878,other,other
:,878,other,other
i,878,Subject,Subject
am,878,Predicate,Predicate
worried,878,Predicate,Predicate
my,878,Object,Object
children,878,Object,Object
might,878,Predicate,Object
inherit,878,Predicate,Object
my,878,Object,Object
diabetes,878,Object,Object
.,878,other,other
is,879,Predicate,other
there,879,other,other
anything,879,other,other
i,879,Subject,other
can,879,Predicate,other
do,879,other,other
to,879,Predicate,other
help,879,Predicate,other
them,879,Object,other
prevent,879,Predicate,other
this,879,Object,other
?,879,other,other
a,880,other,other
:,880,other,other
encouraging,880,Predicate,Subject
them,880,Subject,Subject
to,880,Predicate,Subject
maintain,880,Predicate,Subject
a,880,Object,Subject
balanced,880,Object,Subject
diet,880,Object,Subject
and,880,other,other
a,880,Subject,other
regular,880,Subject,other
exercise,880,Subject,other
routine,880,Subject,other
can,880,Predicate,Predicate
significantly,880,Predicate,Predicate
reduce,880,Predicate,Predicate
their,880,Object,Object
risk,880,Object,Object
.,880,other,other
a,881,other,other
:,881,other,other
encouraging,881,other,Subject
them,881,Subject,Subject
to,881,Predicate,Subject
maintain,881,Predicate,Subject
a,881,Object,other
balanced,881,Subject,other
diet,881,Subject,other
and,881,other,other
a,881,Subject,Subject
regular,881,Subject,Subject
exercise,881,Subject,Subject
routine,881,Subject,Subject
can,881,Predicate,Predicate
significantly,881,Predicate,Predicate
reduce,881,Predicate,Predicate
their,881,Object,Object
risk,881,Object,Object
.,881,other,other
are,882,Predicate,other
they,882,Subject,other
currently,882,other,other
active,882,other,other
",",882,other,other
and,882,other,other
do,882,Predicate,other
they,882,Subject,other
eat,882,Predicate,other
health,882,Object,other
?,882,other,other
p,883,other,other
:,883,other,other
they,883,Subject,Subject
are,883,Predicate,Predicate
fairly,883,other,Object
active,883,Object,Object
",",883,other,other
but,883,other,other
i,883,Subject,other
think,883,Predicate,other
their,883,Subject,Subject
diet,883,Subject,Subject
could,883,Predicate,Predicate
be,883,Predicate,Predicate
improved,883,Predicate,Predicate
.,883,other,other
they,884,Subject,Subject
enjoy,884,Predicate,Predicate
a,884,Object,Object
lot,884,Object,Object
of,884,Object,Object
processed,884,Object,Object
foods,884,Object,Object
and,884,Object,Object
sweets,884,Object,Object
.,884,other,other
a,885,other,other
:,885,other,other
it,885,Subject,other
is,885,Predicate,Predicate
important,885,Object,Object
to,885,Predicate,Subject
guide,885,Predicate,Subject
them,885,Object,Subject
towards,885,Predicate,Subject
health,885,Object,Subject
eating,885,Object,Subject
habits,885,Object,Subject
.,885,other,other
try,886,Predicate,Predicate
incorporating,886,Predicate,Predicate
more,886,Object,Object
whole,886,Object,Object
foods,886,Object,Object
like,886,Object,Object
fruits,886,Object,Object
",",886,other,other
vegetables,886,Object,Object
",",886,other,other
and,886,other,Object
whole,886,Object,Object
grains,886,Object,Object
into,886,Object,Object
their,886,Object,Object
meals,886,Object,Object
.,886,other,other
you,887,Subject,Subject
could,887,Predicate,Predicate
make,887,Predicate,Predicate
this,887,Object,Object
fun,887,Object,Object
by,887,Predicate,Object
involving,887,Predicate,Object
them,887,Object,Object
in,887,Predicate,Object
the,887,Object,Object
cooking,887,Object,Object
process,887,Object,Object
",",887,other,other
which,887,other,other
can,887,Predicate,other
help,887,Predicate,other
them,887,Object,other
appreciate,887,Predicate,other
whole,887,Object,other
foods,887,Object,other
more,887,Object,other
.,887,other,other
you,888,Subject,other
could,888,Predicate,other
make,888,other,other
this,888,other,other
fun,888,other,other
by,888,other,other
involving,888,Predicate,Subject
them,888,other,Subject
in,888,other,Subject
the,888,Object,Subject
cooking,888,Object,Subject
process,888,Object,Subject
",",888,other,other
which,888,other,other
can,888,Predicate,Predicate
help,888,Predicate,Predicate
them,888,Object,Object
appreciate,888,Predicate,Object
whole,888,Object,Object
foods,888,Object,Object
more,888,Object,Object
.,888,other,other
p,889,other,other
:,889,other,other
that,889,Subject,other
is,889,Predicate,other
a,889,Object,other
good,889,Object,other
suggestion,889,Object,other
.,889,other,other
what,890,other,other
kind,890,other,other
of,890,Object,other
physical,890,Object,other
activities,890,Object,other
would,890,Predicate,other
you,890,Subject,other
recommend,890,Predicate,other
for,890,Object,other
them,890,Object,other
?,890,other,other
a,891,other,other
:,891,other,other
any,891,Subject,Subject
activity,891,Subject,Subject
that,891,other,Subject
they,891,Subject,Subject
enjoy,891,other,Subject
and,891,other,other
can,891,other,other
consistently,891,other,other
engage,891,Predicate,other
in,891,other,other
is,891,Predicate,Predicate
beneficial,891,Object,Object
.,891,other,other
a,892,other,other
:,892,other,other
any,892,other,Subject
activity,892,other,Subject
that,892,other,Subject
they,892,Subject,Subject
enjoy,892,other,other
and,892,other,other
can,892,other,Subject
consistently,892,other,Subject
engage,892,other,Subject
in,892,other,Subject
is,892,Predicate,Predicate
beneficial,892,Object,Object
.,892,other,other
this,893,Subject,Subject
could,893,Predicate,Predicate
be,893,Predicate,Predicate
sports,893,Object,Object
like,893,Object,Object
soccer,893,Object,Object
or,893,other,Object
basketball,893,Object,Object
",",893,other,other
cycling,893,Object,Object
",",893,other,other
swimming,893,Object,Object
",",893,other,other
or,893,other,Object
just,893,Object,Object
regular,893,Object,Object
play,893,Object,Object
outside,893,Object,Object
.,893,other,other
the,894,Subject,Subject
key,894,other,Subject
is,894,Predicate,Predicate
consistency,894,Object,Object
and,894,other,Object
enjoyment,894,Object,Object
",",894,other,other
which,894,other,other
will,894,Predicate,other
help,894,Predicate,other
them,894,Object,other
make,894,Predicate,other
it,894,Object,other
a,894,Object,other
part,894,Object,other
of,894,Object,other
their,894,Object,other
lifestyle,894,Object,other
.,894,other,other
the,895,other,other
key,895,other,other
is,895,other,other
consistency,895,other,Subject
and,895,other,Subject
enjoyment,895,other,Subject
",",895,other,other
which,895,other,other
will,895,Predicate,Predicate
help,895,Predicate,Predicate
them,895,other,Object
make,895,Predicate,Object
it,895,Object,Object
a,895,Object,Object
part,895,Object,Object
of,895,Object,Object
they,882,other,other
eat,882,Predicate,other
health,882,Object,other
?,882,other,other
p,883,other,other
:,883,other,other
they,883,Subject,Subject
are,883,Predicate,Predicate
fairly,883,Object,Object
active,883,Object,Object
",",883,other,other
but,883,other,other
i,883,Subject,other
think,883,Predicate,other
their,883,Object,Subject
diet,883,Object,Subject
could,883,Predicate,Predicate
be,883,Predicate,Predicate
improved,883,Object,Predicate
.,883,other,other
they,884,Subject,Subject
enjoy,884,Predicate,Predicate
a,884,Object,Object
lot,884,Object,Object
of,884,Object,Object
processed,884,Object,Object
foods,884,Object,Object
and,884,Object,Object
sweets,884,Object,Object
.,884,other,other
a,885,other,other
:,885,other,other
it,885,Subject,other
is,885,Predicate,Predicate
important,885,Object,Object
to,885,Predicate,Subject
guide,885,Predicate,Subject
them,885,Object,Subject
towards,885,Predicate,Subject
health,885,Object,Subject
eating,885,Object,Subject
habits,885,Object,Subject
.,885,other,other
try,886,Predicate,Predicate
incorporating,886,Predicate,Predicate
more,886,Object,Object
whole,886,Object,Object
foods,886,Object,Object
like,886,Object,Object
fruits,886,Object,Object
",",886,other,other
vegetables,886,Object,Object
",",886,other,other
and,886,other,Object
whole,886,Object,Object
grains,886,Object,Object
into,886,Object,Object
their,886,Object,Object
meals,886,Object,Object
.,886,other,other
you,887,Subject,Subject
could,887,Predicate,Predicate
make,887,Predicate,Predicate
this,887,Object,Object
fun,887,Object,Object
by,887,Predicate,Object
involving,887,Predicate,Object
them,887,Object,Object
in,887,Predicate,Object
the,887,Object,Object
cooking,887,Object,Object
process,887,Object,Object
",",887,other,other
which,887,other,other
can,887,Predicate,other
help,887,Predicate,other
them,887,Object,other
appreciate,887,Predicate,other
whole,887,Object,other
foods,887,Object,other
more,887,Object,other
.,887,other,other
you,888,other,other
could,888,other,other
make,888,other,other
this,888,other,other
fun,888,other,other
by,888,other,other
involving,888,other,Subject
them,888,other,Subject
in,888,other,Subject
the,888,other,Subject
cooking,888,other,Subject
process,888,other,Subject
",",888,other,other
which,888,other,other
can,888,Predicate,Predicate
help,888,Predicate,Predicate
them,888,Object,Object
appreciate,888,Predicate,Object
whole,888,Object,Object
foods,888,Object,Object
more,888,Object,Object
.,888,other,other
p,889,other,other
:,889,other,other
that,889,other,other
is,889,other,other
a,889,other,other
good,889,Object,other
suggestion,889,other,other
.,889,other,other
what,890,other,other
kind,890,other,other
of,890,Object,other
physical,890,Object,other
activities,890,Object,other
would,890,other,other
you,890,Subject,other
recommend,890,Predicate,other
for,890,Object,other
them,890,Object,other
?,890,other,other
a,891,other,other
:,891,other,other
