sentence_id,token_id,sentence,token,spo_label
983,20,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",of,other
983,21,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",vegetables,other
983,22,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",and,other
983,23,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",protein,other
983,24,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",.,other
984,1,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",So,other
984,2,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",",",other
984,3,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",for,other
984,4,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",traditional,other
984,5,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",dishes,other
984,6,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",",",other
984,7,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",you,Subject
984,8,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",could,Predicate
984,9,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",reduce,other
984,10,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",the,other
984,11,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",portion,other
984,12,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",of,other
984,13,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",rice,other
984,14,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",or,other
984,15,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",noodles,other
984,16,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",and,other
984,17,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",increase,Predicate
984,18,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",the,Object
984,19,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",portion,Object
984,20,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",of,Object
984,21,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",vegetables,Object
984,22,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",and,Object
984,23,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",protein,Object
984,24,"So , for traditional dishes , you could reduce the portion of rice or noodles and increase the portion of vegetables and protein .",.,other
985,1,P: Sounds reasonable.,P,other
985,2,P: Sounds reasonable.,:,other
985,3,P: Sounds reasonable.,Sounds,other
985,4,P: Sounds reasonable.,reasonable,other
985,5,P: Sounds reasonable.,.,other
986,1,What about snacks ?,What,other
986,2,What about snacks ?,about,other
986,3,What about snacks ?,snacks,other
986,4,What about snacks ?,?,other
987,1,I love fresh fruits but I have heard they can also have a lot of sugar .,I,Subject
987,2,I love fresh fruits but I have heard they can also have a lot of sugar .,love,Predicate
987,3,I love fresh fruits but I have heard they can also have a lot of sugar .,fresh,Object
987,4,I love fresh fruits but I have heard they can also have a lot of sugar .,fruits,Object
987,5,I love fresh fruits but I have heard they can also have a lot of sugar .,but,other
987,6,I love fresh fruits but I have heard they can also have a lot of sugar .,I,other
987,7,I love fresh fruits but I have heard they can also have a lot of sugar .,have,other
987,8,I love fresh fruits but I have heard they can also have a lot of sugar .,heard,other
987,9,I love fresh fruits but I have heard they can also have a lot of sugar .,they,Subject
